15.484,-8.165,120.735
15.607,-8.234,120.155
15.668,-8.268,119.844
15.79,-8.336,119.182
15.912,-8.402,118.413
16.004,-8.451,117.787
16.095,-8.498,117.133
16.218,-8.559,116.223
16.311,-8.602,115.5
16.403,-8.645,114.768
16.527,-8.7,113.794
16.62,-8.739,113.038
16.713,-8.777,112.254
16.836,-8.825,111.18
16.929,-8.86,110.372
17.022,-8.892,109.536
17.146,-8.933,108.354
17.208,-8.953,107.756
17.331,-8.99,106.555
17.455,-9.026,105.294
17.547,-9.051,104.327
17.639,-9.074,103.352
17.761,-9.102,102.026
17.852,-9.121,101.002
17.943,-9.138,99.971
18.063,-9.158,98.57
18.153,-9.171,97.485
18.241,-9.182,96.388
18.359,-9.194,94.945
18.446,-9.2,93.867
18.532,-9.206,92.759
18.647,-9.211,91.234
18.703,-9.212,90.479
18.817,-9.212,88.992
18.93,-9.212,87.466
19.014,-9.209,86.322
19.098,-9.205,85.192
19.209,-9.197,83.681
19.264,-9.192,82.912
19.374,-9.18,81.353
19.483,-9.165,79.785
19.563,-9.152,78.611
19.643,-9.137,77.441
19.749,-9.115,75.866
19.827,-9.096,74.684
19.905,-9.077,73.511
20.008,-9.047,71.931
20.058,-9.032,71.138
20.16,-8.998,69.566
20.261,-8.96,67.998
20.335,-8.93,66.825
20.409,-8.898,65.655
20.507,-8.854,64.101
20.578,-8.819,62.928
20.649,-8.783,61.768
20.743,-8.733,60.233
20.812,-8.694,59.09
20.88,-8.653,57.941
20.97,-8.597,56.428
21.036,-8.553,55.323
21.101,-8.509,54.231
21.186,-8.447,52.791
21.228,-8.416,52.082
21.291,-8.367,51.049
21.396,-8.284,49.378
21.458,-8.232,48.39
21.519,-8.179,47.405
21.6,-8.108,46.079
21.659,-8.053,45.078
21.717,-7.998,44.078
21.794,-7.922,42.764
21.849,-7.865,41.777
21.905,-7.806,40.777
21.976,-7.727,39.458
22.029,-7.666,38.469
22.08,-7.605,37.484
22.147,-7.521,36.186
22.179,-7.479,35.54
22.242,-7.393,34.228
22.302,-7.305,32.895
22.346,-7.238,31.905
22.389,-7.17,30.918
22.444,-7.078,29.59
22.484,-7.008,28.579
22.523,-6.937,27.568
22.574,-6.842,26.233
22.598,-6.793,25.562
22.645,-6.696,24.206
22.69,-6.596,22.849
22.722,-6.521,21.842
22.753,-6.445,20.818
22.792,-6.343,19.458
22.811,-6.291,18.78
22.847,-6.187,17.436
22.881,-6.082,16.079
22.905,-6.003,15.073
22.928,-5.924,14.061
22.956,-5.818,12.692
22.975,-5.738,11.672
22.993,-5.658,10.643
23.015,-5.551,9.273
23.029,-5.472,8.256
23.042,-5.392,7.242
23.058,-5.285,5.868
23.068,-5.205,4.838
23.076,-5.125,3.819
23.085,-5.019,2.468
23.088,-4.966,1.785
23.093,-4.858,0.438
23.095,-4.749,359.093
23.095,-4.695,358.407
23.094,-4.586,357.013
23.09,-4.477,355.614
23.085,-4.395,354.565
23.079,-4.313,353.504
23.068,-4.203,352.076
23.058,-4.122,350.974
23.048,-4.04,349.857
23.03,-3.931,348.363
23.02,-3.877,347.604
22.999,-3.77,346.058
22.974,-3.664,344.498
22.961,-3.612,343.714
22.931,-3.509,342.139
22.898,-3.409,340.534
22.872,-3.336,339.344
22.845,-3.265,338.183
22.808,-3.174,336.664
22.779,-3.108,335.497
22.75,-3.045,334.308
22.71,-2.963,332.767
22.679,-2.904,331.667
22.648,-2.846,330.579
22.605,-2.769,329.026
22.573,-2.713,327.91
22.539,-2.66,326.875
22.493,-2.589,325.391
22.47,-2.553,324.617
22.422,-2.484,323.12
22.371,-2.414,321.603
22.333,-2.363,320.44
22.292,-2.312,319.199
22.238,-2.246,317.542
22.194,-2.198,316.28
22.15,-2.15,315.028
22.087,-2.086,313.293
22.055,-2.054,312.414
21.988,-1.99,310.643
21.917,-1.928,308.812
21.861,-1.881,307.395
21.803,-1.835,305.949
21.721,-1.775,304.006
21.678,-1.745,302.997
21.59,-1.686,300.948
21.497,-1.628,298.866
21.426,-1.586,297.309
21.353,-1.546,295.719
21.255,-1.496,293.575
21.181,-1.461,291.957
21.105,-1.428,290.364
21.003,-1.387,288.257
20.926,-1.36,286.684
20.849,-1.333,285.102
20.745,-1.302,283.02
20.667,-1.281,281.457
20.588,-1.262,279.909
20.483,-1.24,277.893
20.43,-1.231,276.884
20.322,-1.215,274.883
20.212,-1.205,272.884
20.13,-1.199,271.393
20.047,-1.195,269.92
19.935,-1.193,267.986
19.851,-1.194,266.555
19.767,-1.197,265.129
19.654,-1.204,263.273
19.569,-1.212,261.919
19.483,-1.222,260.59
19.368,-1.238,258.844
19.31,-1.247,257.992
19.194,-1.268,256.365
19.076,-1.293,254.88
19.016,-1.307,254.157
18.896,-1.338,252.675
18.773,-1.373,251.232
18.711,-1.393,250.543
18.586,-1.435,249.175
18.461,-1.479,247.739
18.367,-1.516,246.671
18.272,-1.554,245.626
18.146,-1.609,244.272
18.051,-1.652,243.304
17.955,-1.697,242.434
17.828,-1.761,241.427
17.733,-1.81,240.737
17.636,-1.86,240.034
17.506,-1.928,239.147
17.442,-1.964,238.748
17.311,-2.039,237.99
17.181,-2.119,237.239
17.082,-2.181,236.69
16.983,-2.245,236.165
16.85,-2.331,235.476
16.75,-2.398,235.008
16.649,-2.467,234.642
16.515,-2.56,234.367
16.415,-2.631,234.273
16.313,-2.703,234.201
16.177,-2.798,234.07
16.074,-2.868,233.984
15.972,-2.939,233.98
15.835,-3.034,234.062
15.766,-3.081,234.101
15.664,-3.152,234.128
15.501,-3.27,234.21
15.402,-3.341,234.287
15.303,-3.412,234.36
15.17,-3.507,234.435
15.069,-3.578,234.49
14.969,-3.651,234.564
14.834,-3.747,234.667
14.732,-3.819,234.746
14.63,-3.892,234.807
14.492,-3.989,234.903
14.423,-4.038,234.96
14.283,-4.136,235.09
14.142,-4.234,235.235
14.071,-4.283,235.313
13.929,-4.381,235.445
13.787,-4.48,235.59
13.68,-4.554,235.705
13.572,-4.628,235.815
13.429,-4.727,235.972
13.32,-4.801,236.078
13.212,-4.876,236.196
13.067,-4.976,236.353
12.957,-5.05,236.473
12.848,-5.124,236.597
12.701,-5.222,236.751
12.59,-5.295,236.86
12.48,-5.368,236.973
12.333,-5.465,237.149
12.26,-5.513,237.253
12.112,-5.609,237.44
11.965,-5.704,237.63
11.891,-5.751,237.729
11.743,-5.845,237.932
11.594,-5.94,238.133
11.481,-6.01,238.273
11.369,-6.08,238.414
11.218,-6.173,238.626
11.105,-6.243,238.791
10.991,-6.313,238.934
10.84,-6.405,239.127
10.726,-6.474,239.295
10.612,-6.543,239.45
10.46,-6.634,239.641
10.383,-6.679,239.738
10.231,-6.768,239.927
10.079,-6.856,240.127
9.965,-6.921,240.271
9.852,-6.986,240.412
9.7,-7.072,240.605
9.586,-7.135,240.76
9.473,-7.198,240.924
9.36,-7.261,241.098
9.209,-7.344,241.374
9.095,-7.405,241.574
8.944,-7.486,241.825
8.831,-7.546,242.019
8.718,-7.606,242.223
8.567,-7.685,242.485
8.492,-7.724,242.616
8.343,-7.802,242.87
8.194,-7.878,243.14
8.083,-7.934,243.367
7.971,-7.99,243.591
7.822,-8.063,243.857
7.747,-8.1,243.989
7.597,-8.173,244.276
7.447,-8.245,244.582
7.333,-8.299,244.793
7.22,-8.352,244.994
7.068,-8.422,245.276
6.953,-8.475,245.504
6.839,-8.528,245.735
6.686,-8.597,246.019
6.609,-8.632,246.159
6.494,-8.683,246.38
6.302,-8.768,246.774
6.186,-8.818,247.012
6.07,-8.868,247.265
5.914,-8.934,247.608
5.797,-8.982,247.862
5.68,-9.03,248.109
5.523,-9.094,248.451
5.444,-9.125,248.634
5.287,-9.188,249.057
5.13,-9.25,249.461
5.011,-9.294,249.752
4.893,-9.338,250.06
4.736,-9.396,250.473
4.658,-9.425,250.668
4.5,-9.48,251.06
4.343,-9.535,251.464
4.265,-9.562,251.666
4.11,-9.614,252.061
3.954,-9.665,252.45
3.876,-9.691,252.649
3.719,-9.741,253.041
3.563,-9.79,253.442
3.485,-9.814,253.639
3.328,-9.861,254.03
3.17,-9.907,254.429
3.052,-9.941,254.729
2.933,-9.975,255.029
2.774,-10.019,255.427
2.694,-10.04,255.625
2.534,-10.082,256.028
2.375,-10.122,256.421
2.254,-10.151,256.719
2.133,-10.18,257.022
1.971,-10.218,257.432
1.849,-10.246,257.753
1.727,-10.273,258.092
1.563,-10.308,258.6
1.44,-10.333,259.009
1.316,-10.358,259.435
1.151,-10.389,260.007
1.068,-10.404,260.299
0.902,-10.432,260.905
0.735,-10.459,261.512
0.651,-10.471,261.815
0.483,-10.495,262.418
0.313,-10.516,263.071
0.228,-10.527,263.407
0.058,-10.546,264.073
-0.112,-10.562,264.778
-0.239,-10.574,265.34
-0.366,-10.584,265.918
-0.535,-10.595,266.711
-0.661,-10.601,267.317
-0.787,-10.607,267.912
-0.953,-10.612,268.707
-1.036,-10.613,269.109
-1.2,-10.615,269.926
-1.362,-10.614,270.763
-1.443,-10.612,271.192
-1.603,-10.608,272.056
-1.761,-10.601,272.934
-1.879,-10.594,273.607
-1.995,-10.586,274.298
-2.15,-10.573,275.212
-2.227,-10.566,275.662
-2.379,-10.549,276.56
-2.531,-10.531,277.489
-2.644,-10.515,278.194
-2.757,-10.498,278.922
-2.907,-10.473,279.92
-2.982,-10.46,280.433
-3.131,-10.43,281.472
-3.279,-10.398,282.475
-3.353,-10.381,282.982
-3.463,-10.355,283.779
-3.645,-10.31,285.183
-3.754,-10.281,286.022
-3.862,-10.25,286.866
-4.005,-10.206,288.032
-4.112,-10.171,288.898
-4.219,-10.134,289.742
-4.359,-10.084,290.872
-4.463,-10.044,291.731
-4.566,-10.003,292.602
-4.701,-9.946,293.772
-4.768,-9.916,294.357
-4.9,-9.855,295.516
-5.03,-9.791,296.69
-5.094,-9.759,297.284
-5.222,-9.692,298.472
-5.347,-9.623,299.683
-5.441,-9.569,300.613
-5.533,-9.515,301.551
-5.653,-9.44,302.799
-5.713,-9.401,303.421
-5.829,-9.323,304.666
-5.943,-9.242,305.907
-5.999,-9.201,306.532
-6.108,-9.117,307.773
-6.216,-9.032,308.999
-6.269,-8.988,309.623
-6.373,-8.9,310.883
-6.474,-8.81,312.111
-6.524,-8.764,312.726
-6.598,-8.695,313.661
-6.721,-8.579,315.206
-6.792,-8.507,316.119
-6.863,-8.435,317.044
-6.954,-8.338,318.281
-6.999,-8.288,318.905
-7.087,-8.189,320.163
-7.172,-8.087,321.46
-7.233,-8.01,322.437
-7.292,-7.933,323.404
-7.37,-7.828,324.705
-7.426,-7.749,325.685
-7.481,-7.669,326.662
-7.551,-7.562,327.967
-7.585,-7.508,328.624
-7.635,-7.427,329.588
-7.715,-7.286,331.219
-7.745,-7.23,331.884
-7.805,-7.116,333.204
-7.862,-7.001,334.49
-7.903,-6.915,335.461
-7.942,-6.828,336.443
-7.992,-6.712,337.75
-8.027,-6.624,338.702
-8.06,-6.536,339.653
-8.103,-6.418,340.943
-8.133,-6.329,341.906
-8.162,-6.24,342.849
-8.197,-6.121,344.111
-8.214,-6.062,344.748
-8.246,-5.943,345.995
-8.275,-5.825,347.221
-8.296,-5.737,348.157
-8.315,-5.648,349.091
-8.338,-5.53,350.305
-8.354,-5.441,351.196
-8.368,-5.353,352.09
-8.385,-5.235,353.28
-8.395,-5.147,354.145
-8.405,-5.059,354.988
-8.415,-4.942,356.138
-8.422,-4.854,357.021
-8.427,-4.767,357.885
-8.431,-4.651,359.012
-8.432,-4.593,359.59
-8.434,-4.476,0.749
-8.433,-4.357,1.92
-8.43,-4.268,2.813
-8.427,-4.18,3.722
-8.42,-4.062,4.918
-8.415,-4.004,5.507
-8.404,-3.889,6.708
-8.391,-3.774,7.948
-8.383,-3.717,8.569
-8.366,-3.604,9.786
-8.347,-3.492,10.981
-8.331,-3.409,11.893
-8.313,-3.326,12.81
-8.288,-3.216,13.998
-8.275,-3.162,14.585
-8.261,-3.108,15.177
-8.218,-2.946,16.98
-8.194,-2.866,17.872
-8.169,-2.787,18.757
-8.135,-2.682,19.94
-8.108,-2.605,20.822
-8.079,-2.528,21.704
-8.04,-2.426,22.887
-8.009,-2.351,23.763
-7.977,-2.276,24.635
-7.933,-2.178,25.801
-7.91,-2.129,26.386
-7.863,-2.033,27.538
-7.814,-1.938,28.674
-7.788,-1.891,29.251
-7.737,-1.798,30.398
-7.684,-1.706,31.541
-7.643,-1.638,32.389
-7.602,-1.57,33.239
-7.545,-1.482,34.395
-7.501,-1.417,35.267
-7.457,-1.353,36.13
-7.412,-1.29,36.999
-7.351,-1.207,38.187
-7.304,-1.146,39.089
-7.24,-1.067,40.275
-7.208,-1.029,40.859
-7.142,-0.953,42.049
-7.076,-0.878,43.276
-7.042,-0.842,43.882
-6.974,-0.77,45.074
-6.904,-0.699,46.318
-6.869,-0.664,46.951
-6.799,-0.598,48.198
-6.729,-0.535,49.423
-6.676,-0.489,50.331
-6.624,-0.445,51.245
-6.555,-0.388,52.441
-6.504,-0.348,53.312
-6.452,-0.308,54.159
-6.384,-0.258,55.287
-6.334,-0.222,56.129
-6.284,-0.187,56.943
-6.218,-0.143,57.986
-6.186,-0.122,58.502
-6.122,-0.08,59.522
-6.056,-0.041,60.543
-6.008,-0.012,61.289
-5.96,0.015,62.007
-5.896,0.05,62.973
-5.847,0.077,63.73
-5.8,0.102,64.437
-5.735,0.133,65.372
-5.687,0.157,66.107
-5.639,0.18,66.82
-5.575,0.209,67.77
-5.527,0.229,68.472
-5.478,0.25,69.176
-5.413,0.276,70.109
-5.381,0.289,70.561
-5.332,0.307,71.241
-5.25,0.335,72.395
-5.201,0.351,73.081
-5.152,0.366,73.74
-5.086,0.385,74.603
-5.053,0.395,75.036
-4.987,0.412,75.893
-4.921,0.429,76.722
-4.871,0.44,77.331
-4.821,0.452,77.95
-4.754,0.466,78.763
-4.704,0.476,79.364
-4.653,0.486,79.944
-4.585,0.498,80.68
-4.551,0.504,81.034
-4.481,0.516,81.721
-4.41,0.527,82.352
-4.356,0.534,82.79
-4.303,0.542,83.231
-4.233,0.551,83.812
-4.198,0.556,84.08
-4.129,0.564,84.531
-4.06,0.571,84.92
-4.01,0.577,85.194
-3.959,0.583,85.447
-3.893,0.59,85.738
-3.86,0.594,85.862
-3.795,0.601,86.083
-3.731,0.608,86.276
-3.699,0.611,86.357
-3.637,0.617,86.5
-3.575,0.621,86.646
-3.529,0.624,86.762
-3.482,0.628,86.844
-3.42,0.631,86.88
-3.375,0.634,86.913
-3.329,0.637,86.964
-3.267,0.642,86.973
-3.221,0.645,86.934
-3.174,0.648,86.908
-3.111,0.653,86.899
-3.063,0.656,86.892
-3.014,0.66,86.892
-2.947,0.665,86.923
-2.914,0.667,86.945
-2.846,0.672,86.983
-2.776,0.675,87.018
-2.742,0.676,87.041
-2.67,0.68,87.09
-2.597,0.683,87.133
-2.56,0.684,87.152
-2.485,0.688,87.183
-2.408,0.691,87.196
-2.35,0.694,87.189
-2.293,0.696,87.174
-2.217,0.7,87.165
-2.179,0.701,87.164
-2.104,0.705,87.159
-2.029,0.709,87.15
-1.992,0.711,87.155
-1.919,0.715,87.156
-1.846,0.719,87.14
-1.793,0.721,87.133
-1.74,0.724,87.13
-1.671,0.727,87.118
-1.619,0.73,87.109
-1.568,0.732,87.11
-1.503,0.736,87.121
-1.471,0.737,87.118
-1.409,0.74,87.106
-1.35,0.744,87.099
-1.308,0.746,87.101
-1.268,0.748,87.101
-1.219,0.751,87.103
-1.197,0.753,87.104
-1.156,0.755,87.099
-1.123,0.758,87.097
-1.104,0.759,87.103
-1.089,0.76,87.107
-1.077,0.762,87.102
-1.074,0.762,87.097
-1.076,0.763,87.096
-1.079,0.763,87.098
-1.08,0.764,87.085
-1.081,0.765,87.091
-1.081,0.765,87.105
-1.081,0.766,87.094
